"color","n","mean","sd","se"
"blue",4,63.997003408524,28.5789451772235,14.2894725886118
"green",4,37.1553864798764,12.4584403247758,6.22922016238789
"red",4,36.222828435257,24.7160494643391,12.3580247321695
"white",1,24.4812827875918,NA,NA
