"system","n","mean","sd","se"
"fusion",3,15.811983512583,2.0768922137104,1.19909427866354
"conf",3,21.3538157082738,2.80528033718822,1.61962935782798
"FV",3,19.4508902701421,3.59269718117289,2.07424468466698
"int",4,21.1500072131934,0.745431184135808,0.372715592067904
