"system","n","mean","sd","se"
"fusion",3,29.1698576594064,7.00422068287294,4.04388869672024
"conf",3,6.4647122806394,4.18391351793995,2.41558359584874
"FV",3,21.0740933554528,23.2372239695744,13.4160175140534
"int",4,10.1054011536269,12.2056867204636,6.10284336023182
