"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,155.769600594193,51.9232001980645,0.10761771110594,0.952557057273715
"color",3,404.598080784166,134.866026928055,0.279527707625587,0.838567913591239
"Residuals",6,2894.86923654885,482.478206091475,NA,NA
