"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,2486.64012423921,828.880041413071,4.7547119970737,0.0500497044483823
"color",3,777.018103723395,259.006034574465,1.48573863330843,0.310462731263488
"Residuals",6,1045.96876772752,174.328127954586,NA,NA
