"system","n","mean","sd","se"
"fusion",3,29.2597428052946,8.16977690418094,4.71682289484806
"conf",3,3.4578116421897,1.89472800772834,1.09392172530308
"FV",3,18.466498176604,13.6493572926091,7.88046010715323
"int",4,12.8214458910552,3.02099405439466,1.51049702719733
