"system","n","mean","sd","se"
"fusion",3,373.946284808036,73.7323034992943,42.5693652732888
"conf",3,283.658336068432,55.259841457908,31.9042843410992
"FV",3,291.103214658524,175.44463061001,101.293004710564
"int",4,346.480905181918,430.444414802452,215.222207401226
