"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,485.37503650572,161.79167883524,51.321829136809,0.000113795151640474
"color",3,86.7134333694724,28.9044777898241,9.16876987183432,0.0116847445215271
"Residuals",6,18.9149546954709,3.15249244924515,NA,NA
