"color","n","mean","sd","se"
"blue",4,32.127546486692,25.354624126512,12.677312063256
"green",4,36.8536267813614,28.5927356732128,14.2963678366064
"red",4,41.3590980934443,16.510141914774,8.255070957387
"white",1,71.759227353967,NA,NA
