"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,83877.9098056103,27959.3032685368,6.04273531281762,0.030326234642326
"color",3,22678.3323358379,7559.44411194598,1.6337932115759,0.278390676427392
"Residuals",6,27761.5700385525,4626.92833975874,NA,NA
