"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.118013970803542,0.00222718958145277,-0.122379262383189,-0.113648679223894,0.0120130237113131
"fusion",3,-0.0851480632871428,0.0142865713226572,-0.113149743079551,-0.0571463834947347,0.105829524310405
"FV",3,-0.00919910933925911,0.0659397592551475,-0.138441037479348,0.12004281880083,0.911756128232923
"int",3,0.0531298468565847,0.154496100660897,-0.249682510438774,0.355942204151943,0.789137312724902
