"system","n","mean","sd","se"
"fusion",3,99.9826437826158,0.00155805636831539,0.000899544263659502
"conf",3,99.9784512213474,0.00139094451514134,0.000803062190244684
"FV",3,99.9564995243369,0.00327996633465848,0.00189368944624798
"int",4,99.9462578506364,0.0179770487973977,0.00898852439869887
