"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,5425.40403896293,1808.46801298764,0.717644381906882,0.576703774453807
"color",3,1292.48965233784,430.829884112614,0.170963845459578,0.912195494659546
"Residuals",6,15120.0348689329,2520.00581148882,NA,NA
