"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,9125.51271532595,3041.83757177532,4.68606442472619,0.0647051825544093
"color",3,187.88301290135,62.6276709671168,0.0964802669431098,0.958657928495244
"Residuals",5,3245.62073424017,649.124146848035,NA,NA
