"color","n","mean","sd","se"
"blue",4,142.027299377878,112.513592842015,56.2567964210075
"green",4,104.748384847119,47.7203250031835,23.8601625015917
"red",4,135.225302616777,50.5764430697087,25.2882215348544
"white",1,55.9817702360212,NA,NA
