"color","n","mean","sd","se"
"blue",3,8.11448805936971,6.61037539569804,3.81650201415074
"green",4,10.8951882840346,9.38330091177874,4.69165045588937
"red",4,9.98982467828246,9.91489308418073,4.95744654209036
"white",1,10.8737359903628,NA,NA
