"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,498902.596270428,166300.865423476,2.8339215880804,0.128458322208917
"color",3,123443.990708412,41147.9969028041,0.701200179759622,0.584901285160173
"Residuals",6,352093.437142957,58682.2395238262,NA,NA
