"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,327.993177181008,109.331059060336,4.50814722019551,0.0556493537534106
"color",3,232.439738601374,77.4799128671248,3.19479987493908,0.10513978457099
"Residuals",6,145.511298172194,24.251883028699,NA,NA
