"color","n","mean","sd","se"
"blue",4,273.511859770677,86.562982486547,43.2814912432735
"green",4,156.246127481361,104.335506819055,52.1677534095274
"red",4,372.603422866675,223.328820347078,111.664410173539
"white",1,5.42067026201849,NA,NA
