"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.122246053803311,0.00238877001333362,-0.126928043029444,-0.117564064577177,0.0124383950293669
"fusion",3,-0.0767088524882495,0.0196244349838394,-0.115172745056575,-0.0382449599199243,0.159446682803328
"FV",3,-0.0284675818408066,0.0600051814076229,-0.146077737399748,0.0891425737181342,0.717994015961418
"int",3,0.040881132671554,0.140929802245401,-0.235341279729432,0.31710354507254,0.820261468114249
