"system","n","mean","sd","se"
"fusion",3,65.8705065069832,0.613077937044678,0.353960711986965
"conf",3,65.3450928256361,1.99240857707123,1.1503176283078
"FV",3,64.6281170458779,1.20095236471722,0.693370171053404
"int",4,63.9660922284605,8.52662694378947,4.26331347189473
