"system","n","mean","sd","se"
"fusion",3,99.9554329440504,0.00150713940787845,0.000870147342844916
"conf",3,99.9486203899081,0.000277380108595035,0.000160145480365191
"FV",3,99.8935302380251,0.000637498278106017,0.000368059802472432
"int",4,99.9200534466257,0.0128022789513669,0.00640113947568347
