"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,903754.951435104,301251.650478368,1.78295762107374,0.250259126980974
"color",3,718320.924583688,239440.308194563,1.41712724763443,0.326927167111767
"Residuals",6,1013770.53582557,168961.755970929,NA,NA
