"system","n","mean","sd","se"
"fusion",3,6.72997673496056,1.93564909008665,1.11754752321818
"conf",3,11.5678652993263,0.496206735804329,0.286485092490335
"FV",3,15.7092100726668,0.588832700079153,0.339962717898353
"int",4,19.3078376678889,17.9201736248095,8.96008681240473
