"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,8799.09270385128,2933.03090128376,1.98124911097878,0.218294974970226
"color",3,7767.89179927229,2589.2972664241,1.74905859495621,0.256318082922673
"Residuals",6,8882.36886022308,1480.39481003718,NA,NA
