"color","n","mean","sd","se"
"blue",4,61.0578942405157,61.301431675344,30.650715837672
"green",4,90.6238281313764,98.8999012922932,49.4499506461466
"red",4,126.464746048629,135.691087442877,67.8455437214383
"white",1,17.6757857255096,NA,NA
