"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,991.699038554437,330.566346184813,0.403217522948501,0.756234889345136
"color",3,2046.57824886833,682.192749622775,0.832123638268172,0.523115557813088
"Residuals",6,4918.92828120517,819.821380200861,NA,NA
