"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.0742949079130247,0.0126069537554406,-0.0990045372736883,-0.0495852785523612,0.107007442417626
"fusion",3,-0.0712946325919859,0.0114748253919018,-0.0937852903601133,-0.0488039748238584,0.10159228402098
"FV",3,-0.0257016344078257,0.0136154884576971,-0.052387991784912,0.000984722969260592,0.310138763904917
"int",3,0.0724151224882288,0.0635922055374469,-0.0522256003651672,0.197055845341625,0.458759691101713
