"color","n","mean","sd","se"
"blue",4,52.502488645609,49.8656664916837,24.9328332458419
"green",4,44.1119639511923,20.4991422679186,10.2495711339593
"red",4,60.110756156342,46.9907394029367,23.4953697014684
"white",1,31.8202598098029,NA,NA
