"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,14.8540797002238,14.9676795853425,29.5280388644342,47.4343614298768,17.4631888978345,5.86198517885325,9.28642250564968,12.0589617664397,16.4069008439361,9.64285696043675,9.49946210259014
"conf_red",14.8540797002238,0,0.113599885118703,14.6739591642105,32.5802817296531,32.3172685980582,20.716064879077,24.1405022058734,26.9130414666634,31.2609805441599,24.4969366606605,24.3535418028139
"fusion_blue",14.9676795853425,0.113599885118703,0,14.5603592790918,32.4666818445344,32.4308684831769,20.8296647641957,24.2541020909921,27.0266413517821,31.3745804292786,24.6105365457792,24.4671416879326
"fusion_green",29.5280388644342,14.6739591642105,14.5603592790918,0,17.9063225654426,46.9912277622687,35.3900240432875,38.8144613700839,41.5870006308739,45.9349397083704,39.170895824871,39.0275009670244
"fusion_red",47.4343614298768,32.5802817296531,32.4666818445344,17.9063225654426,0,64.8975503277113,53.2963466087301,56.7207839355265,59.4933231963165,63.8412622738129,57.0772183903136,56.933823532467
"FV_blue",17.4631888978345,32.3172685980582,32.4308684831769,46.9912277622687,64.8975503277113,0,11.6012037189812,8.17676639218478,5.4042271313948,1.05628805389834,7.82033193739771,7.96372679524432
"FV_green",5.86198517885325,20.716064879077,20.8296647641957,35.3900240432875,53.2963466087301,11.6012037189812,0,3.42443732679643,6.1969765875864,10.5449156650829,3.7808717815835,3.63747692373689
"FV_red",9.28642250564968,24.1405022058734,24.2541020909921,38.8144613700839,56.7207839355265,8.17676639218478,3.42443732679643,0,2.77253926078998,7.12047833828645,0.356434454787074,0.21303959694046
"int_blue",12.0589617664397,26.9130414666634,27.0266413517821,41.5870006308739,59.4933231963165,5.4042271313948,6.1969765875864,2.77253926078998,0,4.34793907749647,2.4161048060029,2.55949966384952
"int_green",16.4069008439361,31.2609805441599,31.3745804292786,45.9349397083704,63.8412622738129,1.05628805389834,10.5449156650829,7.12047833828645,4.34793907749647,0,6.76404388349937,6.90743874134599
"int_red",9.64285696043675,24.4969366606605,24.6105365457792,39.170895824871,57.0772183903136,7.82033193739771,3.7808717815835,0.356434454787074,2.4161048060029,6.76404388349937,0,0.143394857846614
"int_white",9.49946210259014,24.3535418028139,24.4671416879326,39.0275009670244,56.933823532467,7.96372679524432,3.63747692373689,0.21303959694046,2.55949966384952,6.90743874134599,0.143394857846614,0
