"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.597894508807785,0.288316952220992,-1.16299573516093,-0.0327932824546416,0.286047943539805
"fusion",3,-0.89923736229751,0.990094654013,-2.83982288416299,1.04134815956797,0.530591246674264
"FV",3,0.377107113791261,0.0833861387083083,0.213670281922976,0.540543945659545,0.138540487184052
"int",3,-0.19303364046377,0.106232512139078,-0.401249364256362,0.0151820833288232,0.320281982932094
