"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,907.625288488284,302.541762829428,7.73229689141894,0.0174552815692309
"color",3,209.988241347077,69.9960804490258,1.78894467397103,0.24920832641478
"Residuals",6,234.762141504302,39.1270235840504,NA,NA
