"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,81.5535337675075,27.1845112558358,5.33047693536341,0.0395998539309135
"color",3,5.75036615996625,1.91678871998875,0.375853660406397,0.774024661728165
"Residuals",6,30.5989631908791,5.09982719847985,NA,NA
