"system","n","mean","sd","se"
"fusion",3,99.9521165433647,0.00170285659467118,0.000983144713324733
"conf",3,99.9469006741783,0.000608669289165028,0.000351415377946887
"FV",3,99.9227940078699,0.00118416095079761,0.000683675643706843
"int",4,99.9307505784867,0.0119915532939328,0.0059957766469664
