"color","n","mean","sd","se"
"blue",4,87.7713485240029,28.6571068061153,14.3285534030577
"green",4,83.6973934323779,45.1787811143498,22.5893905571749
"red",4,157.526847093974,55.2990746463355,27.6495373231677
"white",1,41.2993637284207,NA,NA
