"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,10016.9085077145,3338.9695025715,0.523009777753444,0.682192616023544
"color",3,19042.6297968416,6347.54326561387,0.994267000663624,0.456876244257876
"Residuals",6,38304.8613383157,6384.14355638595,NA,NA
