"color","n","mean","sd","se"
"blue",4,81.1811936006217,16.9029041271345,8.45145206356724
"green",4,86.7540952537504,13.7362448136424,6.86812240682119
"red",4,87.5814476081413,10.4461625195601,5.22308125978005
"white",1,75.8684271932486,NA,NA
