"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,20604.9994424334,6868.3331474778,43.6147903003611,0.000181324337824106
"color",3,606.986351223773,202.328783741258,1.28481354720579,0.361934516169146
"Residuals",6,944.862937573854,157.477156262309,NA,NA
