"color","n","mean","sd","se"
"blue",4,35.3168339211256,16.4746938492102,8.23734692460511
"green",4,39.024422007358,13.6024337534617,6.80121687673086
"red",4,28.8156988296899,19.129499232108,9.56474961605401
"white",1,58.0876582424875,NA,NA
