"system","n","mean","sd","se"
"fusion",3,226.387768654482,33.1388942012107,19.1327494877155
"conf",3,132.9911703047,29.3909889623974,16.9688953891895
"FV",3,63.1809367287607,21.5938325812301,12.4672050536089
"int",4,18.4477920699049,11.3172925107621,5.65864625538103
