"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,190.072956406393,63.3576521354645,0.61345233310837,0.630856279032018
"color",3,273.322646134876,91.1075487116252,0.882137144246329,0.501531980863118
"Residuals",6,619.682886992349,103.280481165392,NA,NA
