"system","n","mean","sd","se"
"fusion",3,142.06041851421,13.5528057643222,7.82471605630616
"conf",3,98.6462730290616,18.1501754954875,10.4790087081587
"FV",3,102.232778773851,26.6869041482042,15.4076912938034
"int",4,47.5776473043599,18.250085718813,9.1250428594065
