"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,3373.25072544695,1124.41690848232,5.78123796203498,0.0333571215882905
"color",3,1356.50311089568,452.167703631892,2.32483972245779,0.174446680845915
"Residuals",6,1166.9648430315,194.49414050525,NA,NA
