"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,3606.72928578846,1202.24309526282,6.53180523710432,0.0255721321087524
"color",3,968.193056702988,322.731018900996,1.75340259198803,0.255531147848728
"Residuals",6,1104.35910284042,184.059850473404,NA,NA
