"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,7.5310936783291,22.5924598654977,27.7641825350684,41.2401706006186,7.03906673779462,13.4289429261892,9.50172128600585,18.9762495211931,31.4119518304176,41.1153088643784,2.39913028656132
"conf_red",7.5310936783291,0,15.0613661871686,20.2330888567393,33.7090769222895,0.492026940534481,5.89784924786007,1.97062760767675,11.445155842864,23.8808581520885,33.5842151860493,5.13196339176778
"fusion_blue",22.5924598654977,15.0613661871686,0,5.17172266957075,18.6477107351209,15.553393127703,9.16351693930849,13.0907385794918,3.61621034430453,8.81949196491999,18.5228489988807,20.1933295789363
"fusion_green",27.7641825350684,20.2330888567393,5.17172266957075,0,13.4759880655502,20.7251157972738,14.3352396088792,18.2624612490626,8.78793301387528,3.64776929534924,13.35112632931,25.3650522485071
"fusion_red",41.2401706006186,33.7090769222895,18.6477107351209,13.4759880655502,0,34.201103862824,27.8112276744294,31.7384493146127,22.2639210794255,9.82821877020095,0.124861736240192,38.8410403140573
"FV_blue",7.03906673779462,0.492026940534481,15.553393127703,20.7251157972738,34.201103862824,0,6.38987618839455,2.46265454821123,11.9371827833985,24.372885092623,34.0762421265838,4.6399364512333
"FV_green",13.4289429261892,5.89784924786007,9.16351693930849,14.3352396088792,27.8112276744294,6.38987618839455,0,3.92722164018332,5.54730659500396,17.9830089042285,27.6863659381892,11.0298126396279
"FV_red",9.50172128600585,1.97062760767675,13.0907385794918,18.2624612490626,31.7384493146127,2.46265454821123,3.92722164018332,0,9.47452823518728,21.9102305444118,31.6135875783726,7.10259099944453
"int_blue",18.9762495211931,11.445155842864,3.61621034430453,8.78793301387528,22.2639210794255,11.9371827833985,5.54730659500396,9.47452823518728,0,12.4357023092245,22.1390593431853,16.5771192346318
"int_green",31.4119518304176,23.8808581520885,8.81949196491999,3.64776929534924,9.82821877020095,24.372885092623,17.9830089042285,21.9102305444118,12.4357023092245,0,9.70335703396076,29.0128215438563
"int_red",41.1153088643784,33.5842151860493,18.5228489988807,13.35112632931,0.124861736240192,34.0762421265838,27.6863659381892,31.6135875783726,22.1390593431853,9.70335703396076,0,38.7161785778171
"int_white",2.39913028656132,5.13196339176778,20.1933295789363,25.3650522485071,38.8410403140573,4.6399364512333,11.0298126396279,7.10259099944453,16.5771192346318,29.0128215438563,38.7161785778171,0
