"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",2,-0.0887974471204232,NA,NA,NA,NA
"fusion",3,-0.144738897659947,0.0244248545870011,-0.192611612650469,-0.0968661826694244,0.1064276295646
"FV",3,0.0323799591219214,0.045124081110219,-0.0560632398541078,0.120823158097951,0.603752051590029
"int",3,0.0745935786991242,0.0654183719255453,-0.0536264302749445,0.202813587673193,0.4583408548123
