"system","n","mean","sd","se"
"fusion",3,87.469061378013,34.0798392514121,19.6760043657419
"conf",3,38.5975923424871,18.2727934509353,10.549802217744
"FV",3,6.78696939218787,8.66943062685196,5.00529810613376
"int",4,21.1676767801512,6.56036437669029,3.28018218834514
