"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,2.43545773644747e-05,1.97136017432739e-05,-1.42840820523422e-05,6.29932367812916e-05,0.43320154916008
"fusion",3,2.612242647244e-05,1.84019708629635e-05,-9.94543641896849e-06,6.21902893638485e-05,0.390698014769242
"FV",3,2.03713494267019e-06,5.51663840596447e-06,-8.77547633302017e-06,1.28497462183606e-05,0.774803008264046
"int",3,0.000157815501597794,0.00010739967912232,-5.2687869481953e-05,0.00036831887267754,0.380409257795354
