"system","n","mean","sd","se"
"fusion",3,32.052367996652,6.29588411074655,3.63493038612621
"conf",3,47.5199897676936,7.27280689083457,4.1989570161875
"FV",3,22.3185599904164,15.0054106090388,8.66337785442943
"int",4,61.7244168087533,1.99021913104541,0.995109565522705
