"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,54219.8999773874,18073.2999924625,0.226765678276572,0.874923392006308
"color",2,169085.816454736,84542.9082273678,1.0607597912749,0.395920471612908
"Residuals",7,557902.328556692,79700.332650956,NA,NA
