"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,6241.59515288069,2080.5317176269,1.04318141584613,0.438909771929612
"color",3,5408.64750868243,1802.88250289414,0.903967724230871,0.492441905963028
"Residuals",6,11966.4615532248,1994.4102588708,NA,NA
