"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.194521304824564,0.0144592437136598,0.166181187145791,0.222861422503337,0.0472346350944481
"fusion",3,0.0203794228570496,0.144217736211677,-0.262287340117838,0.303046185831937,0.910630917690441
"FV",3,-0.115186748214288,0.262653711182881,-0.629988022132736,0.39961452570416,0.736890589488227
"int",3,-0.0117076219686636,0.188818358442348,-0.381791604515665,0.358376360578338,0.960577064335474
