"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_blue",0,10.6927480064525,29.0915605685712,2.3888658132992,9.84611449764831,26.7256650615345,6.57047492971463,1.30222309458286,36.9971832485937,5.16931207178837,125.258311088089,15.4480649716971,125.983038062616
"conf_green",10.6927480064525,0,18.3988125621187,8.30388219315329,0.846633508804183,16.032917055082,4.12227307673786,11.9949711010353,26.3044352421412,15.8620600782409,114.565563081637,4.75531696524459,115.290290056163
"conf_red",29.0915605685712,18.3988125621187,0,26.702694755272,19.2454460709229,2.36589550703665,22.5210856388565,30.393783663154,7.90562268002248,34.2608726403595,96.1667505195183,13.6434955968741,96.8914774940446
"fusion_blue",2.3888658132992,8.30388219315329,26.702694755272,0,7.45724868434911,24.3367992482353,4.18160911641543,3.69108890788206,34.6083174352944,7.55817788508758,122.86944527479,13.0591991583979,123.594172249317
"fusion_green",9.84611449764831,0.846633508804183,19.2454460709229,7.45724868434911,0,16.8795505638862,3.27563956793368,11.1483375922312,27.1510687509453,15.0154265694367,115.412196590441,5.60195047404877,116.136923564967
"fusion_red",26.7256650615345,16.032917055082,2.36589550703665,24.3367992482353,16.8795505638862,0,20.1551901318199,28.0278881561174,10.2715181870591,31.8949771333229,98.532646026555,11.2776000898374,99.2573730010812
"FV_blue",6.57047492971463,4.12227307673786,22.5210856388565,4.18160911641543,3.27563956793368,20.1551901318199,0,7.87269802429749,30.426708318879,11.739787001503,118.687836158375,8.87759004198244,119.412563132901
"FV_green",1.30222309458286,11.9949711010353,30.393783663154,3.69108890788206,11.1483375922312,28.0278881561174,7.87269802429749,0,38.2994063431765,3.86708897720552,126.560534182672,16.7502880662799,127.285261157199
"FV_red",36.9971832485937,26.3044352421412,7.90562268002248,34.6083174352944,27.1510687509453,10.2715181870591,30.426708318879,38.2994063431765,0,42.166495320382,88.2611278394959,21.5491182768966,88.9858548140221
"int_blue",5.16931207178837,15.8620600782409,34.2608726403595,7.55817788508758,15.0154265694367,31.8949771333229,11.739787001503,3.86708897720552,42.166495320382,0,130.427623159878,20.6173770434855,131.152350134404
"int_green",125.258311088089,114.565563081637,96.1667505195183,122.86944527479,115.412196590441,98.532646026555,118.687836158375,126.560534182672,88.2611278394959,130.427623159878,0,109.810246116392,0.724726974526249
"int_red",15.4480649716971,4.75531696524459,13.6434955968741,13.0591991583979,5.60195047404877,11.2776000898374,8.87759004198244,16.7502880662799,21.5491182768966,20.6173770434855,109.810246116392,0,110.534973090919
"int_white",125.983038062616,115.290290056163,96.8914774940446,123.594172249317,116.136923564967,99.2573730010812,119.412563132901,127.285261157199,88.9858548140221,131.152350134404,0.724726974526249,110.534973090919,0
