"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.122632540178559,0.019363323023079,-0.160584653303794,-0.084680427053324,0.0996973219676834
"fusion",3,-0.0368814205963935,0.0864508900125988,-0.206325165021087,0.1325623238283,0.743289776821092
"FV",3,0.135594980185356,0.0914237232561805,-0.0435955173967572,0.31478547776747,0.377660802122838
"int",3,-0.0775589752446167,0.268986583413388,-0.604772678734857,0.449654728245623,0.821285930553474
