"color","n","mean","sd","se"
"blue",4,67.312277838343,12.3902417067044,6.19512085335222
"green",4,57.5150798938046,6.71329177342463,3.35664588671232
"red",4,62.0446381841932,7.39692207664679,3.69846103832339
"white",1,49.3329849988077,NA,NA
