"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,268.845626202485,89.6152087341618,0.43007500970488,0.73907052588718
"color",3,461.505450737757,153.835150245919,0.738274838272451,0.566600652467205
"Residuals",6,1250.22668202446,208.371113670744,NA,NA
