"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,840.803729188345,280.267909729448,8.51040297748861,0.0207729276187481
"color",3,38.1048717874359,12.7016239291453,0.385687887742436,0.768570283068093
"Residuals",5,164.661949892856,32.9323899785712,NA,NA
