"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,0.110573514000123,11.4669593685478,3.65284513342959,3.91659649048426,12.0254588600383,7.57871842910103,8.2769338231617,2.16296693354215,6.18442101217418,1.3916947466878,5.77429553281529
"conf_red",0.110573514000123,0,11.3563858545477,3.54227161942946,3.80602297648414,12.1360323740384,7.68929194310116,8.38750733716182,2.05239341954203,6.07384749817405,1.50226826068792,5.66372201881517
"fusion_blue",11.4669593685478,11.3563858545477,0,7.81411423511825,7.55036287806357,23.4924182285861,19.0456777976489,19.7438931917095,9.30399243500568,5.28253835637366,12.8586541152356,5.69266383573254
"fusion_green",3.65284513342959,3.54227161942946,7.81411423511825,0,0.263751357054677,15.6783039934678,11.2315635625306,11.9297789565913,1.48987819988744,2.53157587874459,5.04453988011739,2.12145039938571
"fusion_red",3.91659649048426,3.80602297648414,7.55036287806357,0.263751357054677,0,15.9420553505225,11.4953149195853,12.193530313646,1.75362955694211,2.26782452168991,5.30829123717206,1.85769904233103
"FV_blue",12.0254588600383,12.1360323740384,23.4924182285861,15.6783039934678,15.9420553505225,0,4.44674043093722,3.74852503687655,14.1884257935804,18.2098798722124,10.6337641133505,17.7997543928535
"FV_green",7.57871842910103,7.68929194310116,19.0456777976489,11.2315635625306,11.4953149195853,4.44674043093722,0,0.698215394060668,9.74168536264319,13.7631394412752,6.18702368241323,13.3530139619163
"FV_red",8.2769338231617,8.38750733716182,19.7438931917095,11.9297789565913,12.193530313646,3.74852503687655,0.698215394060668,0,10.4399007567039,14.4613548353359,6.8852390764739,14.051229355977
"int_blue",2.16296693354215,2.05239341954203,9.30399243500568,1.48987819988744,1.75362955694211,14.1884257935804,9.74168536264319,10.4399007567039,0,4.02145407863203,3.55466168022995,3.61132859927314
"int_green",6.18442101217418,6.07384749817405,5.28253835637366,2.53157587874459,2.26782452168991,18.2098798722124,13.7631394412752,14.4613548353359,4.02145407863203,0,7.57611575886198,0.410125479358882
"int_red",1.3916947466878,1.50226826068792,12.8586541152356,5.04453988011739,5.30829123717206,10.6337641133505,6.18702368241323,6.8852390764739,3.55466168022995,7.57611575886198,0,7.1659902795031
"int_white",5.77429553281529,5.66372201881517,5.69266383573254,2.12145039938571,1.85769904233103,17.7997543928535,13.3530139619163,14.051229355977,3.61132859927314,0.410125479358882,7.1659902795031,0
