"system","n","mean","sd","se"
"fusion",3,60.4535735121945,6.02654605834875,3.47942798907133
"conf",3,66.2551805035496,5.66273168292432,3.26937966148498
"FV",3,63.3586456012546,11.6909153475962,6.74975312300777
"int",4,61.3508266993889,26.9193381177882,13.4596690588941
