"system","n","mean","sd","se"
"fusion",3,107.921410003733,29.9169740239549,17.2725730060694
"conf",3,76.4029127300906,22.5778706335612,13.0353396880151
"FV",3,56.8921005643762,27.7446349227296,16.0183724412059
"int",4,58.6287164154797,82.0986659003155,41.0493329501578
