"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.28571166025208,0.0738000361222057,0.141063589452557,0.430359731051603,0.160923082773766
"fusion",3,0.311476511035104,0.149818092369295,0.017833049991286,0.605119972078922,0.28541377025151
"FV",3,0.276680521053671,0.0763686224320541,0.126998021086845,0.426363021020497,0.17144920463821
"int",3,-0.0307001102762993,0.0293833923038635,-0.0882915591918717,0.0268913386392731,0.486050837475629
