"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,50857.5042991134,16952.5014330378,87.5049952387494,2.4200548141572e-05
"color",3,1219.52488945431,406.50829648477,2.09830429384825,0.20189063109543
"Residuals",6,1162.39088203715,193.731813672859,NA,NA
