"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1265.77178795702,421.923929319006,1.32201695346559,0.351631222287006
"color",3,1113.03224189767,371.010747299223,1.16249035374495,0.398596929918185
"Residuals",6,1914.91006925271,319.151678208785,NA,NA
