"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,712.598996536066,237.532998845355,2.89902185385149,0.123780916385951
"color",3,103.81330118552,34.6044337285066,0.422337149392907,0.743984283937064
"Residuals",6,491.613400974777,81.9355668291294,NA,NA
